FeatureInfo [rank=0, score=0.07250230900777574, name=allOntimeCumulative_v1]
FeatureInfo [rank=1950, score=0.0, name=arrivalAirportOneHot_TAO]
FeatureInfo [rank=1951, score=0.0, name=arrivalAirportOneHot_GDL]
FeatureInfo [rank=1952, score=0.0, name=arrivalAirportOneHot_BNE]
FeatureInfo [rank=1953, score=0.0, name=arrivalAirportOneHot_TLV]
FeatureInfo [rank=1954, score=0.0, name=arrivalAirportOneHot_MDE]
FeatureInfo [rank=1955, score=0.0, name=arrivalAirportOneHot_ABQ]
FeatureInfo [rank=1956, score=0.0, name=arrivalAirportOneHot_MTY]
FeatureInfo [rank=1957, score=0.0, name=arrivalAirportOneHot_ORF]
FeatureInfo [rank=1958, score=0.0, name=arrivalAirportOneHot_HOU]
FeatureInfo [rank=1959, score=0.0, name=arrivalAirportOneHot_OMA]
FeatureInfo [rank=1960, score=0.0, name=arrivalAirportOneHot_PTY]
FeatureInfo [rank=1961, score=0.0, name=arrivalAirportOneHot_BUF]
FeatureInfo [rank=1962, score=0.0, name=arrivalAirportOneHot_DLC]
FeatureInfo [rank=1963, score=0.0, name=arrivalAirportOneHot_ARN]
FeatureInfo [rank=1964, score=0.0, name=arrivalAirportOneHot_PEN]
FeatureInfo [rank=1965, score=0.0, name=arrivalAirportOneHot_RNO]
FeatureInfo [rank=1966, score=0.0, name=arrivalAirportOneHot_OKA]
FeatureInfo [rank=1967, score=0.0, name=arrivalAirportOneHot_CHS]
FeatureInfo [rank=1968, score=0.0, name=arrivalAirportOneHot_WUH]
FeatureInfo [rank=1969, score=0.0, name=arrivalAirportOneHot_ONT]
FeatureInfo [rank=1970, score=0.0, name=arrivalAirportOneHot_BHM]
FeatureInfo [rank=1971, score=0.0, name=arrivalAirportOneHot_TYS]
FeatureInfo [rank=1972, score=0.0, name=arrivalAirportOneHot_CCU]
FeatureInfo [rank=1973, score=0.0, name=arrivalAirportOneHot_BOI]
FeatureInfo [rank=1974, score=0.0, name=arrivalAirportOneHot_DSM]
FeatureInfo [rank=1975, score=0.0, name=arrivalAirportOneHot_EZE]
FeatureInfo [rank=1976, score=0.0, name=arrivalAirportOneHot_CSX]
FeatureInfo [rank=1977, score=0.0, name=arrivalAirportOneHot_SHE]
FeatureInfo [rank=1978, score=0.0, name=arrivalAirportOneHot_CLO]
FeatureInfo [rank=1979, score=0.0, name=arrivalAirportOneHot_RSW]
FeatureInfo [rank=1980, score=0.0, name=arrivalAirportOneHot_URC]
FeatureInfo [rank=1981, score=0.0, name=arrivalAirportOneHot_SAV]
FeatureInfo [rank=1982, score=0.0, name=arrivalAirportOneHot_GSP]
FeatureInfo [rank=1983, score=0.0, name=arrivalAirportOneHot_HAK]
FeatureInfo [rank=1984, score=0.0, name=arrivalAirportOneHot_DAY]
FeatureInfo [rank=1985, score=0.0, name=arrivalAirportOneHot_XNA]
FeatureInfo [rank=1986, score=0.0, name=arrivalAirportOneHot_YOW]
FeatureInfo [rank=1987, score=0.0, name=arrivalAirportOneHot_ROC]
FeatureInfo [rank=1988, score=0.0, name=arrivalAirportOneHot_MSN]
FeatureInfo [rank=1989, score=0.0, name=arrivalAirportOneHot_EDI]
FeatureInfo [rank=1990, score=0.0, name=arrivalAirportOneHot_FOC]
FeatureInfo [rank=1991, score=0.0, name=arrivalAirportOneHot_SYX]
FeatureInfo [rank=1992, score=0.0, name=arrivalAirportOneHot_AYT]
FeatureInfo [rank=1993, score=0.0, name=arrivalAirportOneHot_MFM]
FeatureInfo [rank=1994, score=0.0, name=arrivalAirportOneHot_PBI]
FeatureInfo [rank=1995, score=0.0, name=arrivalAirportOneHot_KWE]
FeatureInfo [rank=1996, score=0.0, name=arrivalAirportOneHot_SAL]
FeatureInfo [rank=1997, score=0.0, name=arrivalAirportOneHot_CTG]
FeatureInfo [rank=1998, score=0.0, name=arrivalAirportOneHot_PVD]
FeatureInfo [rank=1999, score=0.0, name=arrivalAirportOneHot_PNS]
FeatureInfo [rank=2000, score=0.0, name=arrivalAirportOneHot_YNT]
FeatureInfo [rank=2001, score=0.0, name=arrivalAirportOneHot_ITM]
FeatureInfo [rank=2002, score=0.0, name=arrivalAirportOneHot_ICT]
FeatureInfo [rank=2003, score=0.0, name=arrivalAirportOneHot_BLQ]
FeatureInfo [rank=2004, score=0.0, name=arrivalAirportOneHot_DAC]
FeatureInfo [rank=2005, score=0.0, name=arrivalAirportOneHot_USM]
FeatureInfo [rank=2006, score=0.0, name=arrivalAirportOneHot_FAT]
FeatureInfo [rank=2007, score=0.0, name=arrivalAirportOneHot_BEY]
FeatureInfo [rank=2008, score=0.0, name=arrivalAirportOneHot_KBP]
FeatureInfo [rank=2009, score=0.0, name=arrivalAirportOneHot_NNG]
FeatureInfo [rank=2010, score=0.0, name=arrivalAirportOneHot_PER]
FeatureInfo [rank=2011, score=0.0, name=arrivalAirportOneHot_COS]
FeatureInfo [rank=2012, score=0.0, name=arrivalAirportOneHot_HSV]
FeatureInfo [rank=2013, score=0.0, name=arrivalAirportOneHot_BIO]
FeatureInfo [rank=2014, score=0.0, name=arrivalAirportOneHot_ADB]
FeatureInfo [rank=2015, score=0.0, name=arrivalAirportOneHot_SJO]
FeatureInfo [rank=2016, score=0.0, name=arrivalAirportOneHot_YEG]
FeatureInfo [rank=2017, score=0.0, name=arrivalAirportOneHot_KCH]
FeatureInfo [rank=2018, score=0.0, name=arrivalAirportOneHot_BSL]
FeatureInfo [rank=2019, score=0.0, name=arrivalAirportOneHot_LEX]
FeatureInfo [rank=2020, score=0.0, name=arrivalAirportOneHot_KOJ]
FeatureInfo [rank=2021, score=0.0, name=arrivalAirportOneHot_BTV]
FeatureInfo [rank=2022, score=0.0, name=arrivalAirportOneHot_RGN]
FeatureInfo [rank=2023, score=0.0, name=arrivalAirportOneHot_SGF]
FeatureInfo [rank=2024, score=0.0, name=arrivalAirportOneHot_IKA]
FeatureInfo [rank=2025, score=0.0, name=arrivalAirportOneHot_CBR]
FeatureInfo [rank=2026, score=0.0, name=arrivalAirportOneHot_SRG]
FeatureInfo [rank=2027, score=0.0, name=arrivalAirportOneHot_AMD]
FeatureInfo [rank=2028, score=0.0, name=arrivalAirportOneHot_TYN]
FeatureInfo [rank=2029, score=0.0, name=arrivalAirportOneHot_OGG]
FeatureInfo [rank=2030, score=0.0, name=arrivalAirportOneHot_NGB]
FeatureInfo [rank=2031, score=0.0, name=arrivalAirportOneHot_WNZ]
FeatureInfo [rank=2032, score=0.0, name=arrivalAirportOneHot_YWG]
FeatureInfo [rank=2033, score=0.0, name=arrivalAirportOneHot_PUJ]
FeatureInfo [rank=2034, score=0.0, name=arrivalAirportOneHot_MLA]
FeatureInfo [rank=2035, score=0.0, name=arrivalAirportOneHot_MBJ]
FeatureInfo [rank=2036, score=0.0, name=arrivalAirportOneHot_TRN]
FeatureInfo [rank=2037, score=0.0, name=arrivalAirportOneHot_PNQ]
FeatureInfo [rank=2038, score=0.0, name=arrivalAirportOneHot_CAE]
FeatureInfo [rank=2039, score=0.0, name=arrivalAirportOneHot_BAQ]
FeatureInfo [rank=2040, score=0.0, name=arrivalAirportOneHot_GUA]
FeatureInfo [rank=2041, score=0.0, name=arrivalAirportOneHot_POA]
FeatureInfo [rank=2042, score=0.0, name=arrivalAirportOneHot_CHA]
FeatureInfo [rank=2043, score=0.0, name=arrivalAirportOneHot_FSD]
FeatureInfo [rank=2044, score=0.0, name=arrivalAirportOneHot_MYR]
FeatureInfo [rank=2045, score=0.0, name=arrivalAirportOneHot_HPN]
FeatureInfo [rank=2046, score=0.0, name=arrivalAirportOneHot_ADD]
FeatureInfo [rank=2047, score=0.0, name=arrivalAirportOneHot_JAN]
FeatureInfo [rank=2048, score=0.0, name=arrivalAirportOneHot_YHZ]
FeatureInfo [rank=2049, score=0.0, name=arrivalAirportOneHot_PMO]
FeatureInfo [rank=2050, score=0.0, name=arrivalAirportOneHot_BTR]
FeatureInfo [rank=2051, score=0.0, name=arrivalAirportOneHot_LUX]
FeatureInfo [rank=2052, score=0.0, name=arrivalAirportOneHot_KHH]
FeatureInfo [rank=2053, score=0.0, name=arrivalAirportOneHot_DVO]
FeatureInfo [rank=2054, score=0.0, name=arrivalAirportOneHot_ADL]
FeatureInfo [rank=2055, score=0.0, name=arrivalAirportOneHot_PAT]
FeatureInfo [rank=2056, score=0.0, name=arrivalAirportOneHot_LGK]
FeatureInfo [rank=2057, score=0.0, name=arrivalAirportOneHot_SSA]
FeatureInfo [rank=2058, score=0.0, name=arrivalAirportOneHot_TIJ]
FeatureInfo [rank=2059, score=0.0, name=arrivalAirportOneHot_FAR]
FeatureInfo [rank=2060, score=0.0, name=arrivalAirportOneHot_MAF]
FeatureInfo [rank=2061, score=0.0, name=arrivalAirportOneHot_AVL]
FeatureInfo [rank=2062, score=0.0, name=arrivalAirportOneHot_LKO]
FeatureInfo [rank=2063, score=0.0, name=arrivalAirportOneHot_KHN]
FeatureInfo [rank=2064, score=0.0, name=arrivalAirportOneHot_CHO]
FeatureInfo [rank=2065, score=0.0, name=arrivalAirportOneHot_PSP]
FeatureInfo [rank=2066, score=0.0, name=arrivalAirportOneHot_SAW]
FeatureInfo [rank=2067, score=0.0, name=arrivalAirportOneHot_BHX]
FeatureInfo [rank=2068, score=0.0, name=arrivalAirportOneHot_VPS]
FeatureInfo [rank=2069, score=0.0, name=arrivalAirportOneHot_RAP]
FeatureInfo [rank=2070, score=0.0, name=arrivalAirportOneHot_GRB]
FeatureInfo [rank=2071, score=0.0, name=arrivalAirportOneHot_ESB]
FeatureInfo [rank=2072, score=0.0, name=arrivalAirportOneHot_PDG]
FeatureInfo [rank=2073, score=0.0, name=arrivalAirportOneHot_RDM]
FeatureInfo [rank=2074, score=0.0, name=arrivalAirportOneHot_SBA]
FeatureInfo [rank=2075, score=0.0, name=arrivalAirportOneHot_BJX]
FeatureInfo [rank=2076, score=0.0, name=arrivalAirportOneHot_PUS]
FeatureInfo [rank=2077, score=0.0, name=arrivalAirportOneHot_KMI]
FeatureInfo [rank=2078, score=0.0, name=arrivalAirportOneHot_MOB]
FeatureInfo [rank=2079, score=0.0, name=arrivalAirportOneHot_KMJ]
FeatureInfo [rank=2080, score=0.0, name=arrivalAirportOneHot_HET]
FeatureInfo [rank=2081, score=0.0, name=arrivalAirportOneHot_PEI]
FeatureInfo [rank=2082, score=0.0, name=arrivalAirportOneHot_ATW]
FeatureInfo [rank=2083, score=0.0, name=arrivalAirportOneHot_SHV]
FeatureInfo [rank=2084, score=0.0, name=arrivalAirportOneHot_PKU]
FeatureInfo [rank=2085, score=0.0, name=arrivalAirportOneHot_BGA]
FeatureInfo [rank=2086, score=0.0, name=arrivalAirportOneHot_ILM]
FeatureInfo [rank=2087, score=0.0, name=arrivalAirportOneHot_TLH]
FeatureInfo [rank=2088, score=0.0, name=arrivalAirportOneHot_CAK]
FeatureInfo [rank=2089, score=0.0, name=arrivalAirportOneHot_GOI]
FeatureInfo [rank=2090, score=0.0, name=arrivalAirportOneHot_SMR]
FeatureInfo [rank=2091, score=0.0, name=arrivalAirportOneHot_MFR]
FeatureInfo [rank=2092, score=0.0, name=arrivalAirportOneHot_CNF]
FeatureInfo [rank=2093, score=0.0, name=arrivalAirportOneHot_CWB]
FeatureInfo [rank=2094, score=0.0, name=arrivalAirportOneHot_BEG]
FeatureInfo [rank=2095, score=0.0, name=arrivalAirportOneHot_MFE]
FeatureInfo [rank=2096, score=0.0, name=arrivalAirportOneHot_FWA]
FeatureInfo [rank=2097, score=0.0, name=arrivalAirportOneHot_LBB]
FeatureInfo [rank=2098, score=0.0, name=arrivalAirportOneHot_ILO]
FeatureInfo [rank=2099, score=0.0, name=arrivalAirportOneHot_ROA]
FeatureInfo [rank=2100, score=0.0, name=arrivalAirportOneHot_YQB]
FeatureInfo [rank=2101, score=0.0, name=arrivalAirportOneHot_SXR]
FeatureInfo [rank=2102, score=0.0, name=arrivalAirportOneHot_NGS]
FeatureInfo [rank=2103, score=0.0, name=arrivalAirportOneHot_GYD]
FeatureInfo [rank=2104, score=0.0, name=arrivalAirportOneHot_FOR]
FeatureInfo [rank=2105, score=0.0, name=arrivalAirportOneHot_BPN]
FeatureInfo [rank=2106, score=0.0, name=arrivalAirportOneHot_PSC]
FeatureInfo [rank=2107, score=0.0, name=arrivalAirportOneHot_REC]
FeatureInfo [rank=2108, score=0.0, name=arrivalAirportOneHot_JHB]
FeatureInfo [rank=2109, score=0.0, name=arrivalAirportOneHot_SBN]
FeatureInfo [rank=2110, score=0.0, name=arrivalAirportOneHot_HFE]
FeatureInfo [rank=2111, score=0.0, name=arrivalAirportOneHot_INC]
FeatureInfo [rank=2112, score=0.0, name=arrivalAirportOneHot_UIO]
FeatureInfo [rank=2113, score=0.0, name=arrivalAirportOneHot_KKJ]
FeatureInfo [rank=2114, score=0.0, name=arrivalAirportOneHot_NTE]
FeatureInfo [rank=2115, score=0.0, name=arrivalAirportOneHot_AVP]
FeatureInfo [rank=2116, score=0.0, name=arrivalAirportOneHot_TAK]
FeatureInfo [rank=2117, score=0.0, name=arrivalAirportOneHot_AER]
FeatureInfo [rank=2118, score=0.0, name=arrivalAirportOneHot_NUE]
FeatureInfo [rank=2119, score=0.0, name=arrivalAirportOneHot_MSQ]
FeatureInfo [rank=2120, score=0.0, name=arrivalAirportOneHot_OIT]
FeatureInfo [rank=2121, score=0.0, name=arrivalAirportOneHot_GAU]
FeatureInfo [rank=2122, score=0.0, name=arrivalAirportOneHot_LGB]
FeatureInfo [rank=2123, score=0.0, name=arrivalAirportOneHot_JJN]
FeatureInfo [rank=2124, score=0.0, name=arrivalAirportOneHot_LFT]
FeatureInfo [rank=2125, score=0.0, name=arrivalAirportOneHot_DRO]
FeatureInfo [rank=2126, score=0.0, name=arrivalAirportOneHot_AGS]
FeatureInfo [rank=2127, score=0.0, name=arrivalAirportOneHot_STI]
FeatureInfo [rank=2128, score=0.0, name=arrivalAirportOneHot_BZN]
FeatureInfo [rank=2129, score=0.0, name=arrivalAirportOneHot_BJV]
FeatureInfo [rank=2130, score=0.0, name=arrivalAirportOneHot_AMA]
FeatureInfo [rank=2131, score=0.0, name=arrivalAirportOneHot_BSB]
FeatureInfo [rank=2132, score=0.0, name=arrivalAirportOneHot_MPH]
FeatureInfo [rank=2133, score=0.0, name=arrivalAirportOneHot_HER]
FeatureInfo [rank=2134, score=0.0, name=arrivalAirportOneHot_EVV]
FeatureInfo [rank=2135, score=0.0, name=arrivalAirportOneHot_VER]
FeatureInfo [rank=2136, score=0.0, name=arrivalAirportOneHot_MRY]
FeatureInfo [rank=2137, score=0.0, name=arrivalAirportOneHot_OAX]
FeatureInfo [rank=2138, score=0.0, name=arrivalAirportOneHot_CUU]
FeatureInfo [rank=2139, score=0.0, name=arrivalAirportOneHot_GPT]
FeatureInfo [rank=2140, score=0.0, name=arrivalAirportOneHot_PIA]
FeatureInfo [rank=2141, score=0.0, name=arrivalAirportOneHot_PPS]
FeatureInfo [rank=2142, score=0.0, name=arrivalAirportOneHot_CRW]
FeatureInfo [rank=2143, score=0.0, name=arrivalAirportOneHot_GNV]
FeatureInfo [rank=2144, score=0.0, name=arrivalAirportOneHot_CRP]
FeatureInfo [rank=2145, score=0.0, name=arrivalAirportOneHot_CAG]
FeatureInfo [rank=2146, score=0.0, name=arrivalAirportOneHot_OVB]
FeatureInfo [rank=2147, score=0.0, name=arrivalAirportOneHot_DLM]
FeatureInfo [rank=2148, score=0.0, name=arrivalAirportOneHot_MYJ]
FeatureInfo [rank=2149, score=0.0, name=arrivalAirportOneHot_KBV]
FeatureInfo [rank=2150, score=0.0, name=arrivalAirportOneHot_KBR]
FeatureInfo [rank=2151, score=0.0, name=arrivalAirportOneHot_FLN]
FeatureInfo [rank=2152, score=0.0, name=arrivalAirportOneHot_SCE]
FeatureInfo [rank=2153, score=0.0, name=arrivalAirportOneHot_TFS]
FeatureInfo [rank=2154, score=0.0, name=arrivalAirportOneHot_BWN]
FeatureInfo [rank=2155, score=0.0, name=arrivalAirportOneHot_KOA]
FeatureInfo [rank=2156, score=0.0, name=arrivalAirportOneHot_CGY]
FeatureInfo [rank=2157, score=0.0, name=arrivalAirportOneHot_LCA]
FeatureInfo [rank=2158, score=0.0, name=arrivalAirportOneHot_RAK]
FeatureInfo [rank=2159, score=0.0, name=arrivalAirportOneHot_KIN]
FeatureInfo [rank=2160, score=0.0, name=arrivalAirportOneHot_SJW]
FeatureInfo [rank=2161, score=0.0, name=arrivalAirportOneHot_PSA]
FeatureInfo [rank=2162, score=0.0, name=arrivalAirportOneHot_YTZ]
FeatureInfo [rank=2163, score=0.0, name=arrivalAirportOneHot_SBP]
FeatureInfo [rank=2164, score=0.0, name=arrivalAirportOneHot_PGK]
FeatureInfo [rank=2165, score=0.0, name=arrivalAirportOneHot_GUM]
FeatureInfo [rank=2166, score=0.0, name=arrivalAirportOneHot_IXR]
FeatureInfo [rank=2167, score=0.0, name=arrivalAirportOneHot_SRQ]
FeatureInfo [rank=2168, score=0.0, name=arrivalAirportOneHot_OKJ]
FeatureInfo [rank=2169, score=0.0, name=arrivalAirportOneHot_SOC]
FeatureInfo [rank=2170, score=0.0, name=arrivalAirportOneHot_MLE]
FeatureInfo [rank=2171, score=0.0, name=arrivalAirportOneHot_PHF]
FeatureInfo [rank=2172, score=0.0, name=arrivalAirportOneHot_BTH]
FeatureInfo [rank=2173, score=0.0, name=arrivalAirportOneHot_EYW]
FeatureInfo [rank=2174, score=0.0, name=arrivalAirportOneHot_POS]
FeatureInfo [rank=2175, score=0.0, name=arrivalAirportOneHot_DJB]
FeatureInfo [rank=2176, score=0.0, name=arrivalAirportOneHot_MGM]
FeatureInfo [rank=2177, score=0.0, name=arrivalAirportOneHot_BBI]
FeatureInfo [rank=2178, score=0.0, name=arrivalAirportOneHot_SLP]
FeatureInfo [rank=2179, score=0.0, name=arrivalAirportOneHot_AZO]
FeatureInfo [rank=2180, score=0.0, name=arrivalAirportOneHot_FAY]
FeatureInfo [rank=2181, score=0.0, name=arrivalAirportOneHot_GOA]
FeatureInfo [rank=2182, score=0.0, name=arrivalAirportOneHot_ACA]
FeatureInfo [rank=2183, score=0.0, name=arrivalAirportOneHot_VTE]
FeatureInfo [rank=2184, score=0.0, name=arrivalAirportOneHot_LIH]
FeatureInfo [rank=2185, score=0.0, name=arrivalAirportOneHot_NBO]
FeatureInfo [rank=2186, score=0.0, name=arrivalAirportOneHot_GJT]
FeatureInfo [rank=2187, score=0.0, name=arrivalAirportOneHot_ADZ]
FeatureInfo [rank=2188, score=0.0, name=arrivalAirportOneHot_KMQ]
FeatureInfo [rank=2189, score=0.0, name=arrivalAirportOneHot_KHI]
FeatureInfo [rank=2190, score=0.0, name=arrivalAirportOneHot_TGZ]
FeatureInfo [rank=2191, score=0.0, name=arrivalAirportOneHot_BDJ]
FeatureInfo [rank=2192, score=0.0, name=arrivalAirportOneHot_TRI]
FeatureInfo [rank=2193, score=0.0, name=arrivalAirportOneHot_DAL]
FeatureInfo [rank=2194, score=0.0, name=arrivalAirportOneHot_TKS]
FeatureInfo [rank=2195, score=0.0, name=arrivalAirportOneHot_XNN]
FeatureInfo [rank=2196, score=0.0, name=arrivalAirportOneHot_LOP]
FeatureInfo [rank=2197, score=0.0, name=arrivalAirportOneHot_HAV]
FeatureInfo [rank=2198, score=0.0, name=arrivalAirportOneHot_BGW]
FeatureInfo [rank=2199, score=0.0, name=arrivalAirportOneHot_VVO]
FeatureInfo [rank=2200, score=0.0, name=arrivalAirportOneHot_BIS]
FeatureInfo [rank=2201, score=0.0, name=arrivalAirportOneHot_IXB]
FeatureInfo [rank=2202, score=0.0, name=arrivalAirportOneHot_CWA]
FeatureInfo [rank=2203, score=0.0, name=arrivalAirportOneHot_MSO]
FeatureInfo [rank=2204, score=0.0, name=arrivalAirportOneHot_AGU]
FeatureInfo [rank=2205, score=0.0, name=arrivalAirportOneHot_LAN]
FeatureInfo [rank=2206, score=0.0, name=arrivalAirportOneHot_TAC]
FeatureInfo [rank=2207, score=0.0, name=arrivalAirportOneHot_VSA]
FeatureInfo [rank=2208, score=0.0, name=arrivalAirportOneHot_HMO]
FeatureInfo [rank=2209, score=0.0, name=arrivalAirportOneHot_MDC]
FeatureInfo [rank=2210, score=0.0, name=arrivalAirportOneHot_CNS]
FeatureInfo [rank=2211, score=0.0, name=arrivalAirportOneHot_BCD]
FeatureInfo [rank=2212, score=0.0, name=arrivalAirportOneHot_CUC]
FeatureInfo [rank=2213, score=0.0, name=arrivalAirportOneHot_SKG]
FeatureInfo [rank=2214, score=0.0, name=arrivalAirportOneHot_TIA]
FeatureInfo [rank=2215, score=0.0, name=arrivalAirportOneHot_FNT]
FeatureInfo [rank=2216, score=0.0, name=arrivalAirportOneHot_OLB]
FeatureInfo [rank=2217, score=0.0, name=arrivalAirportOneHot_CJU]
FeatureInfo [rank=2218, score=0.0, name=arrivalAirportOneHot_LEJ]
FeatureInfo [rank=2219, score=0.0, name=arrivalAirportOneHot_RST]
FeatureInfo [rank=2220, score=0.0, name=arrivalAirportOneHot_GYN]
FeatureInfo [rank=2221, score=0.0, name=arrivalAirportOneHot_ABZ]
FeatureInfo [rank=2222, score=0.0, name=arrivalAirportOneHot_TAS]
FeatureInfo [rank=2223, score=0.0, name=arrivalAirportOneHot_BIL]
FeatureInfo [rank=2224, score=0.0, name=arrivalAirportOneHot_LNK]
FeatureInfo [rank=2225, score=0.0, name=arrivalAirportOneHot_DRS]
FeatureInfo [rank=2226, score=0.0, name=arrivalAirportOneHot_VGO]
FeatureInfo [rank=2227, score=0.0, name=arrivalAirportOneHot_LJU]
FeatureInfo [rank=2228, score=0.0, name=arrivalAirportOneHot_GRK]
FeatureInfo [rank=2229, score=0.0, name=arrivalAirportOneHot_TBS]
FeatureInfo [rank=2230, score=0.0, name=arrivalAirportOneHot_TAG]
FeatureInfo [rank=2231, score=0.0, name=arrivalAirportOneHot_GCM]
FeatureInfo [rank=2232, score=0.0, name=arrivalAirportOneHot_ACE]
FeatureInfo [rank=2233, score=0.0, name=arrivalAirportOneHot_ASE]
FeatureInfo [rank=2234, score=0.0, name=arrivalAirportOneHot_OAJ]
FeatureInfo [rank=2235, score=0.0, name=arrivalAirportOneHot_KBL]
FeatureInfo [rank=2236, score=0.0, name=arrivalAirportOneHot_TRC]
FeatureInfo [rank=2237, score=0.0, name=arrivalAirportOneHot_MYY]
FeatureInfo [rank=2238, score=0.0, name=arrivalAirportOneHot_AEX]
FeatureInfo [rank=2239, score=0.0, name=arrivalAirportOneHot_IGU]
FeatureInfo [rank=2240, score=0.0, name=arrivalAirportOneHot_AXT]
FeatureInfo [rank=2241, score=0.0, name=arrivalAirportOneHot_UKB]
FeatureInfo [rank=2242, score=0.0, name=arrivalAirportOneHot_NCL]
FeatureInfo [rank=2243, score=0.0, name=arrivalAirportOneHot_IXC]
FeatureInfo [rank=2244, score=0.0, name=arrivalAirportOneHot_MAO]
FeatureInfo [rank=2245, score=0.0, name=arrivalAirportOneHot_NVA]
FeatureInfo [rank=2246, score=0.0, name=arrivalAirportOneHot_YQG]
